user_id,name,city,age_group,account_age_days,kyc_status,registration_date
USR01776,Vaishnavi Saran,Jaipur,26-35,1305,Non-KYC,2022-11-16
USR01777,Ishanvi Golla,Jaipur,26-35,1752,Non-KYC,2021-08-26
USR01778,Jeevika Bains,Chennai,60+,1046,Full KYC,2023-08-02
USR01779,Zehaan Narang,Kolkata,46-60,386,Full KYC,2025-05-23
USR01780,Rishi Upadhyay,Hyderabad,46-60,1072,Full KYC,2023-07-07
USR01781,Baghyawati Kumar,Surat,26-35,899,Full KYC,2023-12-27
USR01782,Bhanumati Morar,Bangalore,46-60,183,Full KYC,2025-12-12
USR01783,Rehaan Nagar,Kolkata,18-25,649,Minimal KYC,2024-09-02
USR01784,Udarsh Parsa,Lucknow,60+,1624,Full KYC,2022-01-01
USR01785,Yuvraj Kulkarni,Indore,26-35,1326,Non-KYC,2022-10-26
USR01786,Krishna Lanka,Ahmedabad,60+,274,Non-KYC,2025-09-12
USR01787,Jasmit Srivastava,Kolkata,46-60,959,Minimal KYC,2023-10-28
USR01788,Krishna Chand,Mumbai,26-35,1194,Minimal KYC,2023-03-07
USR01789,Zaitra Sathe,Hyderabad,36-45,507,Minimal KYC,2025-01-22
USR01790,Saumya Kumar,Kanpur,18-25,524,Full KYC,2025-01-05
USR01791,Elijah Sidhu,Nagpur,18-25,1480,Minimal KYC,2022-05-25
USR01792,Avni Sachar,Kanpur,60+,216,Non-KYC,2025-11-09
USR01793,Ishani Banik,Bangalore,36-45,783,Minimal KYC,2024-04-21
USR01794,Naksh Chanda,Chennai,26-35,115,Full KYC,2026-02-18
USR01795,Ranveer Batta,Ahmedabad,18-25,450,Full KYC,2025-03-20
USR01796,Jacob Kade,Pune,46-60,1666,Full KYC,2021-11-20
USR01797,Laksh Om,Jaipur,36-45,1209,Full KYC,2023-02-20
USR01798,Bhavika Wadhwa,Nagpur,46-60,200,Full KYC,2025-11-25
USR01799,Eiravati Dalal,Nagpur,46-60,199,Full KYC,2025-11-26
USR01800,Tara Zacharia,Nagpur,18-25,351,Full KYC,2025-06-27
USR01801,Aradhana Sabharwal,Chennai,36-45,973,Full KYC,2023-10-14
USR01802,Neel Choudhury,Bhopal,46-60,642,Full KYC,2024-09-09
USR01803,Ekta Kari,Nagpur,26-35,378,Full KYC,2025-05-31
USR01804,Dhriti Padmanabhan,Bhopal,36-45,1706,Full KYC,2021-10-11
USR01805,Ryan Kamdar,Indore,60+,769,Full KYC,2024-05-05
USR01806,Daksha Nadkarni,Nagpur,18-25,1813,Non-KYC,2021-06-26
USR01807,Abha Gaba,Surat,26-35,575,Non-KYC,2024-11-15
USR01808,Vihaan Shukla,Chennai,18-25,1725,Full KYC,2021-09-22
USR01809,Ekalinga Sarkar,Hyderabad,36-45,356,Full KYC,2025-06-22
USR01810,Yug Magar,Delhi,26-35,1009,Full KYC,2023-09-08
USR01811,Nathaniel Borah,Chennai,26-35,1659,Non-KYC,2021-11-27
USR01812,Harshil Doshi,Jaipur,46-60,1678,Full KYC,2021-11-08
USR01813,Theodore Hans,Kolkata,60+,747,Full KYC,2024-05-27
USR01814,Ekaraj Nayak,Bangalore,60+,714,Full KYC,2024-06-29
USR01815,Urmi Bakshi,Kolkata,46-60,722,Full KYC,2024-06-21
USR01816,Harita Gokhale,Bangalore,46-60,353,Minimal KYC,2025-06-25
USR01817,Zehaan Zachariah,Surat,60+,1822,Full KYC,2021-06-17
USR01818,Ekavir Deshmukh,Lucknow,26-35,1457,Full KYC,2022-06-17
USR01819,Advik Shah,Jaipur,26-35,1319,Minimal KYC,2022-11-02
USR01820,Dalbir Sibal,Ahmedabad,36-45,1094,Full KYC,2023-06-15
USR01821,Harish Gola,Bangalore,26-35,1246,Full KYC,2023-01-14
USR01822,Niharika Doshi,Chennai,46-60,383,Minimal KYC,2025-05-26
USR01823,Ucchal Kalita,Nagpur,18-25,762,Full KYC,2024-05-12
USR01824,Farhan Sharma,Bhopal,36-45,1309,Full KYC,2022-11-12
USR01825,Maanav Bala,Mumbai,46-60,976,Full KYC,2023-10-11
USR01826,Jatin Lall,Bangalore,26-35,617,Minimal KYC,2024-10-04
USR01827,Bhavani Ravi,Bhopal,46-60,432,Full KYC,2025-04-07
USR01828,Adya Sundaram,Jaipur,60+,228,Minimal KYC,2025-10-28
USR01829,Sai Puri,Surat,46-60,356,Minimal KYC,2025-06-22
USR01830,Aishani Patil,Kolkata,46-60,1698,Full KYC,2021-10-19
USR01831,Wyatt Singh,Kolkata,46-60,161,Minimal KYC,2026-01-03
USR01832,Vritti Din,Ahmedabad,26-35,113,Full KYC,2026-02-20
USR01833,Aarush Bhasin,Delhi,60+,657,Full KYC,2024-08-25
USR01834,Sarthak Virk,Mumbai,26-35,582,Full KYC,2024-11-08
USR01835,Rajeshri Chada,Pune,18-25,141,Minimal KYC,2026-01-23
USR01836,Utkarsh Gade,Pune,26-35,953,Full KYC,2023-11-03
USR01837,Vedhika Dube,Jaipur,36-45,504,Full KYC,2025-01-25
USR01838,Manya Koshy,Bangalore,46-60,300,Minimal KYC,2025-08-17
USR01839,Anita Johal,Nagpur,46-60,736,Full KYC,2024-06-07
USR01840,Vamakshi Hayre,Jaipur,60+,1336,Minimal KYC,2022-10-16
USR01841,Anamika Dua,Delhi,60+,218,Minimal KYC,2025-11-07
USR01842,Bhavna Prashad,Delhi,36-45,1589,Full KYC,2022-02-05
USR01843,Nicholas Nazareth,Kanpur,60+,1057,Full KYC,2023-07-22
USR01844,Pooja Chaudhuri,Bhopal,36-45,462,Full KYC,2025-03-08
USR01845,Anvi Ramakrishnan,Jaipur,18-25,1301,Full KYC,2022-11-20
USR01846,Vrishti Mutti,Kanpur,46-60,906,Full KYC,2023-12-20
USR01847,Neelima Rao,Jaipur,26-35,283,Full KYC,2025-09-03
USR01848,Wyatt Wali,Kolkata,18-25,710,Full KYC,2024-07-03
USR01849,Ijaya Tandon,Lucknow,26-35,1814,Full KYC,2021-06-25
USR01850,Urvi Thakkar,Pune,18-25,1379,Full KYC,2022-09-03
USR01851,Azad Bhavsar,Ahmedabad,36-45,1703,Full KYC,2021-10-14
USR01852,Chakrika Dewan,Chennai,18-25,1668,Full KYC,2021-11-18
USR01853,Reva Malhotra,Ahmedabad,18-25,1370,Full KYC,2022-09-12
USR01854,Guneet Comar,Kanpur,26-35,413,Full KYC,2025-04-26
USR01855,Dhruv Sundaram,Hyderabad,60+,873,Full KYC,2024-01-22
USR01856,Vrinda Khosla,Lucknow,36-45,1564,Full KYC,2022-03-02
USR01857,Gaurang Bajaj,Bhopal,60+,1222,Minimal KYC,2023-02-07
USR01858,Shivani Bhatia,Surat,46-60,1396,Full KYC,2022-08-17
USR01859,Xiti Goda,Bangalore,60+,1595,Full KYC,2022-01-30
USR01860,Aayush Kapadia,Bangalore,26-35,566,Full KYC,2024-11-24
USR01861,Yatin Garde,Bhopal,26-35,235,Full KYC,2025-10-21
USR01862,Dayamai Lad,Kanpur,18-25,525,Non-KYC,2025-01-04
USR01863,Warinder Memon,Nagpur,36-45,1793,Non-KYC,2021-07-16
USR01864,Chameli Sethi,Jaipur,36-45,533,Minimal KYC,2024-12-27
USR01865,Suhani Ravel,Nagpur,60+,339,Full KYC,2025-07-09
USR01866,Unni Dhawan,Bangalore,36-45,782,Full KYC,2024-04-22
USR01867,Chatresh Nagi,Lucknow,36-45,967,Minimal KYC,2023-10-20
USR01868,Neelima Dugar,Pune,60+,472,Full KYC,2025-02-26
USR01869,Harshil Ahluwalia,Pune,60+,283,Full KYC,2025-09-03
USR01870,Nihal Sagar,Indore,18-25,1704,Full KYC,2021-10-13
USR01871,Ojasvi Badami,Bangalore,46-60,755,Full KYC,2024-05-19
USR01872,Rayaan Chacko,Indore,18-25,1613,Full KYC,2022-01-12
USR01873,Qabil Sagar,Pune,26-35,182,Full KYC,2025-12-13
USR01874,Tejas Naidu,Lucknow,26-35,898,Full KYC,2023-12-28
USR01875,Daksh Rastogi,Hyderabad,26-35,1244,Full KYC,2023-01-16
USR01876,Nandini Krishnamurthy,Lucknow,36-45,1134,Non-KYC,2023-05-06
USR01877,Pranit Mallick,Bhopal,26-35,1141,Full KYC,2023-04-29
USR01878,Idika Sangha,Kanpur,46-60,1149,Full KYC,2023-04-21
USR01879,Bimala Sangha,Ahmedabad,26-35,1251,Non-KYC,2023-01-09
USR01880,Vyanjana Oak,Nagpur,36-45,436,Full KYC,2025-04-03
USR01881,Ishwar Walia,Surat,46-60,538,Minimal KYC,2024-12-22
USR01882,Urmi Tripathi,Kolkata,46-60,1646,Full KYC,2021-12-10
USR01883,Bhavya Sahni,Delhi,18-25,710,Full KYC,2024-07-03
USR01884,Bhavya Nagar,Kolkata,60+,1194,Full KYC,2023-03-07
USR01885,Xalak Dhaliwal,Lucknow,36-45,1393,Non-KYC,2022-08-20
USR01886,Frederick Chaudhary,Lucknow,36-45,1568,Full KYC,2022-02-26
USR01887,Brijesh Chacko,Ahmedabad,46-60,590,Minimal KYC,2024-10-31
USR01888,Niharika Dyal,Chennai,60+,204,Full KYC,2025-11-21
USR01889,Raagini Jhaveri,Mumbai,18-25,221,Full KYC,2025-11-04
USR01890,Indrajit Ram,Lucknow,46-60,992,Full KYC,2023-09-25
USR01891,Pranit Kala,Surat,36-45,1153,Minimal KYC,2023-04-17
USR01892,William Tripathi,Bhopal,18-25,1181,Non-KYC,2023-03-20
USR01893,Waida Saini,Kanpur,60+,398,Full KYC,2025-05-11
USR01894,Abdul Devi,Kolkata,26-35,1472,Full KYC,2022-06-02
USR01895,Sanya Ramanathan,Kolkata,26-35,855,Full KYC,2024-02-09
USR01896,Harrison Yogi,Ahmedabad,36-45,703,Full KYC,2024-07-10
USR01897,Yadavi Ravel,Chennai,36-45,757,Minimal KYC,2024-05-17
USR01898,Upadhriti Tailor,Chennai,60+,931,Full KYC,2023-11-25
USR01899,Niharika Dugar,Nagpur,26-35,1221,Full KYC,2023-02-08
USR01900,Sachi Sura,Nagpur,46-60,222,Full KYC,2025-11-03
USR01901,Yash Joshi,Kanpur,36-45,1389,Minimal KYC,2022-08-24
USR01902,Ryan Rau,Indore,18-25,554,Non-KYC,2024-12-06
USR01903,Hemang Kurian,Mumbai,18-25,1536,Non-KYC,2022-03-30
USR01904,Balhaar Saha,Surat,46-60,1645,Full KYC,2021-12-11
USR01905,Zaitra Gulati,Mumbai,18-25,1511,Minimal KYC,2022-04-24
USR01906,Indali Madan,Indore,26-35,1148,Full KYC,2023-04-22
USR01907,Oeshi Sura,Ahmedabad,46-60,1204,Full KYC,2023-02-25
USR01908,Sai Korpal,Mumbai,46-60,1075,Minimal KYC,2023-07-04
USR01909,Madhav Bora,Hyderabad,26-35,869,Full KYC,2024-01-26
USR01910,Turvi Oza,Indore,36-45,404,Full KYC,2025-05-05
USR01911,Ganga Subramanian,Bangalore,36-45,1044,Non-KYC,2023-08-04
USR01912,Ranbir Bhattacharyya,Delhi,36-45,1263,Full KYC,2022-12-28
USR01913,Anya Dhawan,Pune,18-25,1177,Full KYC,2023-03-24
USR01914,Tamanna Patil,Chennai,26-35,1065,Full KYC,2023-07-14
USR01915,Pranav Raman,Mumbai,46-60,360,Full KYC,2025-06-18
USR01916,Tamanna Sem,Surat,36-45,169,Full KYC,2025-12-26
USR01917,Manya Pai,Lucknow,26-35,1150,Full KYC,2023-04-20
USR01918,Frado Sanghvi,Kolkata,18-25,875,Full KYC,2024-01-20
USR01919,Chaaya Shenoy,Lucknow,18-25,917,Minimal KYC,2023-12-09
USR01920,Yoshita Khurana,Mumbai,26-35,1371,Full KYC,2022-09-11
USR01921,Saanvi Dhawan,Ahmedabad,18-25,1542,Minimal KYC,2022-03-24
USR01922,Harish Nigam,Bangalore,60+,226,Full KYC,2025-10-30
USR01923,Abhiram Sundaram,Hyderabad,60+,588,Full KYC,2024-11-02
USR01924,Nakul Trivedi,Surat,46-60,318,Full KYC,2025-07-30
USR01925,Lila Vasa,Mumbai,18-25,1747,Minimal KYC,2021-08-31
USR01926,Abdul Sengupta,Lucknow,36-45,244,Full KYC,2025-10-12
USR01927,Tanveer Mander,Bhopal,18-25,1456,Minimal KYC,2022-06-18
USR01928,Garima Gupta,Bhopal,46-60,1530,Full KYC,2022-04-05
USR01929,Nirja Sura,Lucknow,26-35,1082,Full KYC,2023-06-27
USR01930,Harish Roy,Ahmedabad,18-25,860,Full KYC,2024-02-04
USR01931,Aradhana Deol,Hyderabad,46-60,598,Full KYC,2024-10-23
USR01932,Balveer Kapoor,Delhi,18-25,1627,Full KYC,2021-12-29
USR01933,Odika Merchant,Delhi,36-45,46,Full KYC,2026-04-28
USR01934,Gautami Wali,Chennai,36-45,1623,Full KYC,2022-01-02
USR01935,Anmol Sha,Bangalore,46-60,1371,Full KYC,2022-09-11
USR01936,Vihaan Dora,Kanpur,26-35,1135,Minimal KYC,2023-05-05
USR01937,Arjun Guha,Surat,26-35,454,Full KYC,2025-03-16
USR01938,Oscar Badami,Delhi,60+,1742,Full KYC,2021-09-05
USR01939,Jai Jhaveri,Nagpur,18-25,1048,Full KYC,2023-07-31
USR01940,Prisha Walia,Nagpur,26-35,127,Full KYC,2026-02-06
USR01941,Pratyush Chaudhary,Ahmedabad,36-45,237,Full KYC,2025-10-19
USR01942,Kamala Karnik,Lucknow,26-35,615,Minimal KYC,2024-10-06
USR01943,Ayaan Taneja,Surat,26-35,183,Full KYC,2025-12-12
USR01944,Deepa Shroff,Indore,46-60,1348,Full KYC,2022-10-04
USR01945,Girindra Dash,Nagpur,46-60,1548,Non-KYC,2022-03-18
USR01946,Aryan Hari,Bhopal,26-35,582,Full KYC,2024-11-08
USR01947,Pushti Patla,Delhi,18-25,1161,Full KYC,2023-04-09
USR01948,Pavani Batta,Bangalore,18-25,1536,Full KYC,2022-03-30
USR01949,Saanvi Prashad,Nagpur,46-60,1467,Full KYC,2022-06-07
USR01950,Vedant Shroff,Chennai,46-60,947,Non-KYC,2023-11-09
USR01951,Yatin Divan,Chennai,26-35,1772,Full KYC,2021-08-06
USR01952,Prisha Vohra,Hyderabad,36-45,102,Minimal KYC,2026-03-03
USR01953,Anirudh Ravi,Surat,18-25,589,Full KYC,2024-11-01
USR01954,Chameli Kohli,Hyderabad,60+,1496,Full KYC,2022-05-09
USR01955,Darika Dube,Nagpur,60+,537,Full KYC,2024-12-23
USR01956,Ekantika Krishnan,Lucknow,60+,1505,Non-KYC,2022-04-30
USR01957,Waida Sheth,Pune,18-25,1207,Full KYC,2023-02-22
USR01958,Ikbal Mallick,Bhopal,36-45,850,Non-KYC,2024-02-14
USR01959,Lekha Ratti,Hyderabad,60+,691,Non-KYC,2024-07-22
USR01960,Viraj Kunda,Nagpur,60+,946,Full KYC,2023-11-10
USR01961,Radha Srinivasan,Hyderabad,46-60,897,Minimal KYC,2023-12-29
USR01962,Tristan Mand,Pune,18-25,54,Full KYC,2026-04-20
USR01963,Qadim Joshi,Kanpur,26-35,1502,Full KYC,2022-05-03
USR01964,Manbir Krishnamurthy,Ahmedabad,46-60,1121,Non-KYC,2023-05-19
USR01965,Peter Murthy,Delhi,26-35,1190,Full KYC,2023-03-11
USR01966,Turvi Doctor,Ahmedabad,60+,1703,Full KYC,2021-10-14
USR01967,Orinder Ray,Delhi,60+,1290,Full KYC,2022-12-01
USR01968,Lila Pillay,Indore,18-25,957,Minimal KYC,2023-10-30
USR01969,Chakradev Chawla,Chennai,36-45,205,Minimal KYC,2025-11-20
USR01970,Vedhika Ghosh,Bangalore,46-60,871,Full KYC,2024-01-24
USR01971,Mitali Kuruvilla,Bhopal,60+,83,Full KYC,2026-03-22
USR01972,William Saini,Kolkata,36-45,1809,Minimal KYC,2021-06-30
USR01973,Dhriti Jhaveri,Jaipur,26-35,1180,Minimal KYC,2023-03-21
USR01974,Nathaniel Narayanan,Kanpur,46-60,396,Full KYC,2025-05-13
USR01975,Advay Sachar,Kanpur,18-25,1658,Full KYC,2021-11-28
USR01976,Utkarsh Shan,Mumbai,60+,944,Full KYC,2023-11-12
USR01977,Tarak Minhas,Delhi,18-25,72,Full KYC,2026-04-02
USR01978,Odika Subramaniam,Pune,26-35,199,Minimal KYC,2025-11-26
USR01979,Max Acharya,Mumbai,18-25,1546,Full KYC,2022-03-20
USR01980,Guneet Kala,Kanpur,46-60,398,Minimal KYC,2025-05-11
USR01981,Noah Pradhan,Jaipur,36-45,1164,Minimal KYC,2023-04-06
USR01982,Ikshita Chaudhry,Surat,60+,1100,Full KYC,2023-06-09
USR01983,Jhalak Dutt,Kanpur,46-60,766,Full KYC,2024-05-08
USR01984,Chandani Nadig,Kolkata,46-60,98,Full KYC,2026-03-07
USR01985,Hemang Sethi,Delhi,60+,831,Full KYC,2024-03-04
USR01986,Tanish Baral,Jaipur,60+,90,Full KYC,2026-03-15
USR01987,Chandani Maharaj,Bangalore,36-45,1367,Full KYC,2022-09-15
USR01988,Ronith Ahuja,Delhi,36-45,1581,Full KYC,2022-02-13
USR01989,Barkha Sharma,Delhi,60+,1357,Full KYC,2022-09-25
USR01990,Yashodhara Shukla,Indore,26-35,1391,Minimal KYC,2022-08-22
USR01991,Ucchal Bala,Kanpur,26-35,304,Full KYC,2025-08-13
USR01992,Tristan Basu,Jaipur,36-45,348,Full KYC,2025-06-30
USR01993,Azad Mitter,Kolkata,60+,1739,Full KYC,2021-09-08
USR01994,Nakul Dada,Surat,18-25,899,Minimal KYC,2023-12-27
USR01995,Tanish Deep,Pune,46-60,632,Full KYC,2024-09-19
USR01996,Balveer Kanda,Lucknow,26-35,720,Minimal KYC,2024-06-23
USR01997,Jatin Devan,Mumbai,26-35,750,Non-KYC,2024-05-24
USR01998,Nathan Bora,Delhi,46-60,419,Minimal KYC,2025-04-20
USR01999,Girik Grover,Delhi,46-60,324,Full KYC,2025-07-24
USR02000,Vasudha Dixit,Nagpur,60+,825,Non-KYC,2024-03-10
USR02001,Yug Bala,Mumbai,36-45,578,Minimal KYC,2024-11-12
USR02002,Vinaya Dhawan,Surat,26-35,597,Minimal KYC,2024-10-24
USR02003,Mohini Manne,Delhi,18-25,799,Full KYC,2024-04-05
USR02004,Samesh Vaidya,Lucknow,26-35,392,Full KYC,2025-05-17
USR02005,Yashoda Kara,Lucknow,18-25,771,Full KYC,2024-05-03
USR02006,Warda Dhaliwal,Bangalore,46-60,449,Full KYC,2025-03-21
USR02007,Abhiram Devan,Chennai,60+,1672,Non-KYC,2021-11-14
USR02008,Meera Mangat,Jaipur,36-45,121,Full KYC,2026-02-12
USR02009,Naksh Mohan,Bangalore,36-45,92,Full KYC,2026-03-13
USR02010,Wahab Uppal,Bangalore,36-45,1192,Full KYC,2023-03-09
USR02011,Anmol Naidu,Lucknow,18-25,1258,Full KYC,2023-01-02
USR02012,Janani Bahl,Kanpur,18-25,285,Full KYC,2025-09-01
USR02013,Saanvi Mani,Chennai,46-60,904,Full KYC,2023-12-22
USR02014,Max Sem,Pune,60+,1017,Full KYC,2023-08-31
USR02015,Azaan Zachariah,Delhi,36-45,852,Minimal KYC,2024-02-12
USR02016,Nitara Borra,Lucknow,60+,963,Minimal KYC,2023-10-24
USR02017,Damyanti Keer,Surat,18-25,1438,Non-KYC,2022-07-06
USR02018,Gavin Nanda,Ahmedabad,46-60,1394,Full KYC,2022-08-19
USR02019,Krishna Srivastava,Jaipur,36-45,674,Minimal KYC,2024-08-08
USR02020,Waida Batta,Mumbai,46-60,889,Minimal KYC,2024-01-06
USR02021,Ekaja Bahl,Bhopal,60+,484,Minimal KYC,2025-02-14
USR02022,Madhavi Sachdev,Bangalore,36-45,332,Minimal KYC,2025-07-16
USR02023,Nachiket Rama,Bangalore,36-45,832,Minimal KYC,2024-03-03
USR02024,William Sehgal,Kanpur,18-25,1182,Full KYC,2023-03-19
USR02025,Yauvani Agrawal,Indore,60+,1497,Full KYC,2022-05-08
USR02026,Ishita Yohannan,Surat,18-25,775,Full KYC,2024-04-29
USR02027,Chaitanya Bhargava,Hyderabad,60+,306,Minimal KYC,2025-08-11
USR02028,Atharv Gokhale,Mumbai,18-25,81,Minimal KYC,2026-03-24
USR02029,Jacob Khare,Bhopal,18-25,1802,Full KYC,2021-07-07
USR02030,Maya Sathe,Hyderabad,18-25,573,Minimal KYC,2024-11-17
USR02031,Balveer Rege,Ahmedabad,36-45,1442,Full KYC,2022-07-02
USR02032,Eesha Sandhu,Kolkata,26-35,1230,Full KYC,2023-01-30
USR02033,Neelima Shankar,Bangalore,18-25,836,Full KYC,2024-02-28
USR02034,Tarak Patla,Jaipur,46-60,910,Full KYC,2023-12-16
USR02035,Xalak Chandran,Hyderabad,36-45,166,Full KYC,2025-12-29
USR02036,Vritti Tata,Hyderabad,46-60,138,Full KYC,2026-01-26
USR02037,Panini Vora,Indore,36-45,691,Full KYC,2024-07-22
USR02038,Rayaan Sami,Pune,18-25,290,Minimal KYC,2025-08-27
USR02039,Vasudha Mitter,Nagpur,36-45,494,Full KYC,2025-02-04
USR02040,Manya Gokhale,Delhi,60+,443,Full KYC,2025-03-27
USR02041,Vidhi Loyal,Surat,18-25,755,Full KYC,2024-05-19
USR02042,Lavanya Dalal,Bangalore,26-35,1292,Minimal KYC,2022-11-29
USR02043,Faris Chacko,Kanpur,60+,682,Minimal KYC,2024-07-31
USR02044,Hema Divan,Mumbai,46-60,1425,Full KYC,2022-07-19
USR02045,Luke Loyal,Delhi,46-60,1098,Full KYC,2023-06-11
USR02046,Suhani Dua,Bhopal,36-45,1669,Minimal KYC,2021-11-17
USR02047,Bhavna Misra,Kanpur,36-45,514,Minimal KYC,2025-01-15
USR02048,Umang Kuruvilla,Chennai,18-25,1071,Full KYC,2023-07-08
USR02049,Bhavika Mannan,Jaipur,46-60,787,Full KYC,2024-04-17
USR02050,Hardik Balay,Mumbai,36-45,750,Full KYC,2024-05-24
USR02051,Lavanya Khatri,Hyderabad,36-45,445,Minimal KYC,2025-03-25
USR02052,Orinder Kurian,Nagpur,36-45,1003,Full KYC,2023-09-14
USR02053,Krish Sawhney,Lucknow,60+,1049,Full KYC,2023-07-30
USR02054,Anay Gola,Hyderabad,46-60,703,Full KYC,2024-07-10
USR02055,Amruta Hora,Chennai,60+,1593,Full KYC,2022-02-01
USR02056,Aadi Bassi,Ahmedabad,26-35,1732,Full KYC,2021-09-15
USR02057,Bhavani Kulkarni,Lucknow,60+,787,Full KYC,2024-04-17
USR02058,Jeremiah Soni,Kanpur,26-35,147,Full KYC,2026-01-17
USR02059,Advika Ravi,Bangalore,18-25,441,Full KYC,2025-03-29
USR02060,Nikita Nori,Indore,46-60,392,Full KYC,2025-05-17
USR02061,Jhalak Patla,Mumbai,26-35,1228,Minimal KYC,2023-02-01
USR02062,Fariq Reddy,Jaipur,36-45,1534,Full KYC,2022-04-01
USR02063,Yahvi Chawla,Surat,18-25,359,Full KYC,2025-06-19
USR02064,Bahadurjit Chauhan,Chennai,18-25,1031,Full KYC,2023-08-17
USR02065,Harshil Shan,Kanpur,46-60,975,Full KYC,2023-10-12
USR02066,Triya Nagy,Bhopal,36-45,170,Minimal KYC,2025-12-25
USR02067,Zaid Narang,Delhi,26-35,959,Full KYC,2023-10-28
USR02068,Omisha Vala,Jaipur,26-35,268,Full KYC,2025-09-18
USR02069,Ronith Muni,Kolkata,46-60,1486,Full KYC,2022-05-19
USR02070,Inaya Bassi,Mumbai,26-35,1370,Full KYC,2022-09-12
USR02071,Udyati Goyal,Lucknow,36-45,669,Non-KYC,2024-08-13
USR02072,Hredhaan Sanghvi,Delhi,18-25,46,Full KYC,2026-04-28
USR02073,Om Pau,Indore,26-35,1378,Minimal KYC,2022-09-04
USR02074,Qushi Venkataraman,Indore,60+,1504,Full KYC,2022-05-01
USR02075,Sai Jaggi,Kolkata,36-45,846,Non-KYC,2024-02-18
USR02076,Rachita Bora,Ahmedabad,18-25,222,Full KYC,2025-11-03
USR02077,Vritti Keer,Nagpur,18-25,558,Minimal KYC,2024-12-02
USR02078,Ishwar Baral,Jaipur,26-35,280,Full KYC,2025-09-06
USR02079,Girik Bhalla,Surat,46-60,1260,Minimal KYC,2022-12-31
USR02080,Reyansh Mahajan,Delhi,60+,445,Minimal KYC,2025-03-25
USR02081,Dalbir Swamy,Nagpur,18-25,1197,Full KYC,2023-03-04
USR02082,Anusha Chadha,Kolkata,26-35,697,Minimal KYC,2024-07-16
USR02083,Anthony Parmer,Hyderabad,36-45,1146,Minimal KYC,2023-04-24
USR02084,Aayush Thakur,Pune,36-45,365,Full KYC,2025-06-13
USR02085,Ayaan Balan,Indore,46-60,1417,Full KYC,2022-07-27
USR02086,Chandresh Luthra,Lucknow,36-45,1798,Full KYC,2021-07-11
USR02087,Qushi Singh,Chennai,46-60,1466,Full KYC,2022-06-08
USR02088,Gabriel Mishra,Pune,26-35,991,Full KYC,2023-09-26
USR02089,Abhiram Deshmukh,Delhi,26-35,928,Full KYC,2023-11-28
USR02090,Ijaya Dalal,Bangalore,60+,971,Full KYC,2023-10-16
USR02091,Ronith Chauhan,Delhi,26-35,1285,Full KYC,2022-12-06
USR02092,Hemani Sen,Delhi,26-35,413,Full KYC,2025-04-26
USR02093,Eesha Loke,Ahmedabad,46-60,1789,Full KYC,2021-07-20
USR02094,Charvi Kant,Chennai,46-60,547,Full KYC,2024-12-13
USR02095,Ojasvi Baria,Delhi,60+,214,Minimal KYC,2025-11-11
USR02096,Bimala Tailor,Chennai,26-35,1388,Full KYC,2022-08-25
USR02097,Balhaar Kara,Ahmedabad,36-45,854,Non-KYC,2024-02-10
USR02098,Chaman Bhavsar,Ahmedabad,36-45,111,Full KYC,2026-02-22
USR02099,Pallavi Bains,Bhopal,18-25,586,Non-KYC,2024-11-04
USR02100,Lipika Sandhu,Delhi,26-35,561,Non-KYC,2024-11-29
USR02101,Gaurav Anand,Kanpur,36-45,664,Full KYC,2024-08-18
USR02102,Gavin Borra,Bhopal,60+,352,Full KYC,2025-06-26
USR02103,Devansh Sengupta,Mumbai,26-35,1747,Minimal KYC,2021-08-31
USR02104,Divya Luthra,Bhopal,36-45,69,Full KYC,2026-04-05
USR02105,Idika Chada,Bangalore,18-25,603,Full KYC,2024-10-18
USR02106,Siya Uppal,Lucknow,26-35,1625,Minimal KYC,2021-12-31
USR02107,Lekha Sama,Chennai,46-60,1175,Full KYC,2023-03-26
USR02108,Yuvraj Naidu,Jaipur,18-25,125,Full KYC,2026-02-08
USR02109,Ekiya Tank,Surat,36-45,1288,Minimal KYC,2022-12-03
USR02110,Sara Kothari,Pune,26-35,1309,Full KYC,2022-11-12
USR02111,Kevin Mall,Mumbai,46-60,377,Full KYC,2025-06-01
USR02112,Gautam Sekhon,Bhopal,46-60,1535,Minimal KYC,2022-03-31
USR02113,Janani Barad,Jaipur,60+,748,Full KYC,2024-05-26
USR02114,Maya Hora,Hyderabad,18-25,1189,Full KYC,2023-03-12
USR02115,Kritika Patla,Ahmedabad,18-25,343,Minimal KYC,2025-07-05
USR02116,Neelima Khosla,Kanpur,26-35,1482,Full KYC,2022-05-23
USR02117,Anya Basu,Delhi,18-25,1533,Full KYC,2022-04-02
USR02118,Warjas Aggarwal,Mumbai,26-35,1774,Full KYC,2021-08-04
USR02119,Jasmit Seshadri,Bangalore,26-35,1264,Full KYC,2022-12-27
USR02120,Vanya Prabhu,Bhopal,46-60,1594,Full KYC,2022-01-31
USR02121,Yasti Oommen,Chennai,18-25,1145,Full KYC,2023-04-25
USR02122,Quincy Sarraf,Nagpur,60+,249,Full KYC,2025-10-07
USR02123,Reva Arora,Pune,18-25,1495,Non-KYC,2022-05-10
USR02124,Aditya Walla,Mumbai,18-25,756,Full KYC,2024-05-18
USR02125,Pranit Sundaram,Hyderabad,46-60,1629,Minimal KYC,2021-12-27
USR02126,Ekalinga Chowdhury,Kanpur,26-35,519,Full KYC,2025-01-10
